"repo","path","document","line","excerpt"
"core","skill/runtime_checkpoint.go","review/IMPLEMENTATION-CHECKPOINT-AND-REPLAY.md","29","runtime_checkpoint.go 对版本、校验、宿主 revision/authority、程序身份及恢复状态作校验；序列化把 map 转为排序序列，使输出可重复。恢复过程重新构建 Cast、process、frame、调度任务等引用关系。"
"core","skill/runtime_checkpoint.go","bug/REVIEW-2026-09-10-03.md","38","- 位置：Core `skill/runtime_checkpoint.go:557`、`:827`；`runtime_retention.go:30` 起的完成顺序与淘汰逻辑。"
"core","skill/runtime_retention.go","review/IMPLEMENTATION-CHECKPOINT-AND-REPLAY.md","31","runtime_retention.go 的 completedCastOrder 保存实际完成顺序，达到 CompletedCastLimit 后扫描可淘汰条目。当前 checkpoint 只按 CastID 输出 Casts，Restore 从这个序列重建完成顺序，导致 RR-20260910-04。即使所有 Cast 字段完整，顺序本身也是影响后续历史保留的状态。复制两个独立 Host 的同一前史再施加同一后续输入，可以检查这种遗漏；仅比较恢复当下字段不足够。"
"core","skill/runtime_retention.go","bug/REVIEW-2026-09-10-03.md","38","- 位置：Core `skill/runtime_checkpoint.go:557`、`:827`；`runtime_retention.go:30` 起的完成顺序与淘汰逻辑。"
"core","skill/runtime_test.go","review/REVIEW-2026-09-17-03.md","61","coverage 对 Saga assembly、迁入 session、新 demo 模板报 not_tracked；对已有 Saga、DAO、attribute、entity/room/entitysync、生成器路径报 metadata_changed。对应代码已直接读取，生成物按本轮源码实际运行。旧图谱 snippet 的偏移/调用启发式不能作当前源码依据。cfg runtime 文件最初误查 runtime_test.go 得 missing，已改核对实际 roundtrip_test.go；未把 missing 当源文件缺陷。"
"core","skill/scheduler.go","review/IMPLEMENTATION-ROOM-AND-SKILL-SCHEDULING.md","17","阅读 Core `skill/scheduler.go`、`runtime_cast_window.go`。调度堆按 DueTick 再 Sequence 排序；相同 tick 的顺序由序号决定。挂起工作保存 FrameID，retainLocalFrame 克隆局部变量，恢复时 takeLocalFrame 删除该帧并再次克隆，避免不同挂起分支共享可变 locals。"
"core","statesync/codec.go","bug/REVIEW-2026-09-14-07.md","23","影响限定：仅在配置 MaxFrameBytes 小于单片可容纳载荷时触发，默认限制不触发这个关系。载荷仍受 MaxDatagramBytes 限制，不是无限内存增长。后续 `statesync/codec.go:63` DecodeFrame 另查总长度；继续使用相同 Limits 解码会拒绝。因此本项是重组 API 的限制契约不一致，不能声称越过完整客户端解码链。专项使用不透明字节验证运输重组边界，未声称它是合法业务帧。"
"core","statesync/control.go","review/REVIEW-2026-09-14-07.md","15","coverage 检查 session.go/control.go/datagram.go/frame_limits.go/replicator.go/replicator_test.go 及 codec.go 均 metadata_changed，已读当前相关源码补证。datagram/control/frame_limits 读全，session ACK/force 与已有 prepare/commit 机制对照，codec 确认后续长度检查；不作全仓或所有调用者穷尽结论。"
"core","statesync/datagram.go","review/REVIEW-2026-09-14-07.md","15","coverage 检查 session.go/control.go/datagram.go/frame_limits.go/replicator.go/replicator_test.go 及 codec.go 均 metadata_changed，已读当前相关源码补证。datagram/control/frame_limits 读全，session ACK/force 与已有 prepare/commit 机制对照，codec 确认后续长度检查；不作全仓或所有调用者穷尽结论。"
"core","statesync/datagram.go","bug/REVIEW-2026-09-14-07.md","19","位置：`statesync/datagram.go:213` ChunkCount==1 直接返回成功，绕过同文件 `:254` 多片累积大小检查。"
"core","statesync/delta.go","review/REVIEW-2026-09-15.md","15","coverage 对 delta.go/schema.go/replicator.go/codec.go/snapshot.go 均 metadata_changed，generation 仍 2026-09-08T14:39:26Z。已直接读 delta/schema 全文、projectAndNormalize，以及 NewSnapshot、编码/解码相关边界。无全仓完整或调用关系穷尽结论。"
"core","statesync/delta.go","bug/REVIEW-2026-09-14-06.md","9","位置：`statesync/session.go:191` 覆盖 sent[snapshot.Tick]；同文件 Acknowledge:82 只按 tick 确认，prepare:144 读取该 tick 当前映像；`statesync/replicator.go:276` 每次重新投影；`statesync/delta.go:110` ApplyDelta 不检查基线内容身份。"
"core","statesync/delta.go","bug/REVIEW-2026-09-15.md","7","状态：未修复。位置：`statesync/delta.go:167`、`:203` 在每次对象/组件操作后检查存量上限；生成顺序来自 `diffObjects:29`、`diffComponents:63` 的有序合并。"
"core","statesync/frame_limits.go","review/REVIEW-2026-09-14-07.md","15","coverage 检查 session.go/control.go/datagram.go/frame_limits.go/replicator.go/replicator_test.go 及 codec.go 均 metadata_changed，已读当前相关源码补证。datagram/control/frame_limits 读全，session ACK/force 与已有 prepare/commit 机制对照，codec 确认后续长度检查；不作全仓或所有调用者穷尽结论。"
"core","statesync/lod.go","review/REVIEW-2026-09-14-08.md","17","coverage 检查 lod.go、lod_test.go、ring.go、session.go、replicator.go 均 metadata_changed，直接源码补证：lod/ring 全文，LOD 配置和测试助手，session.prepare/commitPrepared 与 Replicator 准备链。ProjectionContext 的 Previous 是最近获准发送的会话投影视图，不是组件刷新时钟。没有全仓穷尽结论。"
"core","statesync/lod.go","bug/REVIEW-2026-09-14-08.md","7","状态：未修复。位置：`statesync/lod.go:236` 的 `tick%interval == 0`，以及 `:213`—`:215` 保留 previous 组件。证据为图谱定位、当前源码和独立 overlay，经过 Replicator 准备、客户端 ApplyDelta、Commit、ACK 链路。"
"core","statesync/lod_test.go","review/REVIEW-2026-09-14-08.md","17","coverage 检查 lod.go、lod_test.go、ring.go、session.go、replicator.go 均 metadata_changed，直接源码补证：lod/ring 全文，LOD 配置和测试助手，session.prepare/commitPrepared 与 Replicator 准备链。ProjectionContext 的 Previous 是最近获准发送的会话投影视图，不是组件刷新时钟。没有全仓穷尽结论。"
"core","statesync/replicator.go","review/REVIEW-2026-09-14-07.md","15","coverage 检查 session.go/control.go/datagram.go/frame_limits.go/replicator.go/replicator_test.go 及 codec.go 均 metadata_changed，已读当前相关源码补证。datagram/control/frame_limits 读全，session ACK/force 与已有 prepare/commit 机制对照，codec 确认后续长度检查；不作全仓或所有调用者穷尽结论。"
"core","statesync/replicator.go","review/REVIEW-2026-09-14-08.md","17","coverage 检查 lod.go、lod_test.go、ring.go、session.go、replicator.go 均 metadata_changed，直接源码补证：lod/ring 全文，LOD 配置和测试助手，session.prepare/commitPrepared 与 Replicator 准备链。ProjectionContext 的 Previous 是最近获准发送的会话投影视图，不是组件刷新时钟。没有全仓穷尽结论。"
"core","statesync/replicator.go","review/REVIEW-2026-09-15.md","15","coverage 对 delta.go/schema.go/replicator.go/codec.go/snapshot.go 均 metadata_changed，generation 仍 2026-09-08T14:39:26Z。已直接读 delta/schema 全文、projectAndNormalize，以及 NewSnapshot、编码/解码相关边界。无全仓完整或调用关系穷尽结论。"
"core","statesync/replicator.go","bug/REVIEW-2026-09-14-06.md","9","位置：`statesync/session.go:191` 覆盖 sent[snapshot.Tick]；同文件 Acknowledge:82 只按 tick 确认，prepare:144 读取该 tick 当前映像；`statesync/replicator.go:276` 每次重新投影；`statesync/delta.go:110` ApplyDelta 不检查基线内容身份。"
"core","statesync/replicator.go","bug/REVIEW-2026-09-14-07.md","7","位置：`statesync/session.go:55`（控制报文 ACK）、`:102`（直接 Acknowledge）无条件清除 forceFull；`:107` ForceFull 只更新本地 generation。外部入口 `statesync/replicator.go:217`。"
"core","statesync/replicator.go","bug/REVIEW-2026-09-15-02.md","9","位置：`statesync/replicator.go:262` PrepareLatest 锁只覆盖准备；`:53` Commit 在运输已接受后调用；`statesync/session.go:221` 对不同视图返回 stale，却未建立恢复屏障或作废该 tick 的 ACK 基线。"
"core","statesync/replicator_test.go","review/REVIEW-2026-09-14-07.md","15","coverage 检查 session.go/control.go/datagram.go/frame_limits.go/replicator.go/replicator_test.go 及 codec.go 均 metadata_changed，已读当前相关源码补证。datagram/control/frame_limits 读全，session ACK/force 与已有 prepare/commit 机制对照，codec 确认后续长度检查；不作全仓或所有调用者穷尽结论。"
"core","statesync/ring.go","review/REVIEW-2026-09-14-08.md","17","coverage 检查 lod.go、lod_test.go、ring.go、session.go、replicator.go 均 metadata_changed，直接源码补证：lod/ring 全文，LOD 配置和测试助手，session.prepare/commitPrepared 与 Replicator 准备链。ProjectionContext 的 Previous 是最近获准发送的会话投影视图，不是组件刷新时钟。没有全仓穷尽结论。"
"core","statesync/session.go","bug/REVIEW-2026-09-14-06.md","9","位置：`statesync/session.go:191` 覆盖 sent[snapshot.Tick]；同文件 Acknowledge:82 只按 tick 确认，prepare:144 读取该 tick 当前映像；`statesync/replicator.go:276` 每次重新投影；`statesync/delta.go:110` ApplyDelta 不检查基线内容身份。"
"core","statesync/session.go","bug/REVIEW-2026-09-14-07.md","7","位置：`statesync/session.go:55`（控制报文 ACK）、`:102`（直接 Acknowledge）无条件清除 forceFull；`:107` ForceFull 只更新本地 generation。外部入口 `statesync/replicator.go:217`。"
"core","statesync/session.go","bug/REVIEW-2026-09-15-02.md","9","位置：`statesync/replicator.go:262` PrepareLatest 锁只覆盖准备；`:53` Commit 在运输已接受后调用；`statesync/session.go:221` 对不同视图返回 stale，却未建立恢复屏障或作废该 tick 的 ACK 基线。"
"core","statesync/snapshot.go","review/REVIEW-2026-09-15.md","15","coverage 对 delta.go/schema.go/replicator.go/codec.go/snapshot.go 均 metadata_changed，generation 仍 2026-09-08T14:39:26Z。已直接读 delta/schema 全文、projectAndNormalize，以及 NewSnapshot、编码/解码相关边界。无全仓完整或调用关系穷尽结论。"
"core","syncbus/delivery_id.go","review/REVIEW-2026-09-16.md","9","Verify，list_projects 确认 D-whb_s。syncbus 限定查询 37 项、journal 指定函数查询 10 项，均 has_more=false。coverage generation 为 2026-09-08T14:39:26Z；file_journal.go、file_durability_unix.go/windows.go、syncstream.go、lifecycle_journal.go、syncbus/patch_syncer.go、delivery_id.go、patch_syncer_test.go 均 no_recorded_issue 但 metadata_changed，按当前源码补证。flushBatch 双向一层 trace 为 6 下游/1 上游，对 Write/Sync 的目标归属有误，精确 snippet 与实际源码一致，以实际 os.File 操作为证。不声称索引同代或全包完整覆盖。"
"core","syncbus/patch_syncer.go","review/REVIEW-2026-09-16-03.md","25","- Core：nats/driver/client.go、options.go、jetstream.go、jetstream_test.go；nats/config.go、jetstream.go；room/jetstream_syncbus.go、nats_syncbus.go；syncstream/publisher.go、adapter_test.go、subscribe_promises_test.go；syncbus/sync.go、patch_syncer.go。"
"core","syncbus/patch_syncer.go","review/REVIEW-2026-09-16.md","9","Verify，list_projects 确认 D-whb_s。syncbus 限定查询 37 项、journal 指定函数查询 10 项，均 has_more=false。coverage generation 为 2026-09-08T14:39:26Z；file_journal.go、file_durability_unix.go/windows.go、syncstream.go、lifecycle_journal.go、syncbus/patch_syncer.go、delivery_id.go、patch_syncer_test.go 均 no_recorded_issue 但 metadata_changed，按当前源码补证。flushBatch 双向一层 trace 为 6 下游/1 上游，对 Write/Sync 的目标归属有误，精确 snippet 与实际源码一致，以实际 os.File 操作为证。不声称索引同代或全包完整覆盖。"
"core","syncbus/patch_syncer_test.go","review/REVIEW-2026-09-16.md","9","Verify，list_projects 确认 D-whb_s。syncbus 限定查询 37 项、journal 指定函数查询 10 项，均 has_more=false。coverage generation 为 2026-09-08T14:39:26Z；file_journal.go、file_durability_unix.go/windows.go、syncstream.go、lifecycle_journal.go、syncbus/patch_syncer.go、delivery_id.go、patch_syncer_test.go 均 no_recorded_issue 但 metadata_changed，按当前源码补证。flushBatch 双向一层 trace 为 6 下游/1 上游，对 Write/Sync 的目标归属有误，精确 snippet 与实际源码一致，以实际 os.File 操作为证。不声称索引同代或全包完整覆盖。"
"core","syncbus/sync.go","review/IMPLEMENTATION-MIRROR-LIFECYCLE.md","7","[sync.go](../../syncbus/sync.go) 的 ISubscriber（35 行）不要求 unsubscribe 等待回调退出。传输层可能已经取出 handler，此后解绑只能阻止后续查找。本轮屏障测试证明 Apply 能在 Stop 后完成；保存 handler 的测试证明重启标志不隔离旧回调。替身不能证明所有真实 bus 都这样调度。"
"core","syncbus/sync.go","review/IMPLEMENTATION-SYNCSTREAM-FRAGMENTS-AND-DELIVERY.md","3","Core b58e280；[第六轮证据](REVIEW-2026-09-15-06.md)。范围为 syncstream/publisher.go、syncbus/sync.go 和 room/jetstream_syncbus.go 的订阅包装；History/journal 尚未深入。"
"core","syncbus/sync.go","review/REVIEW-2026-09-13-06.md","11","采用 roost-review/codebase-memory Verify。list_projects 确认 D-whb_s 根 D:/whb_s。coverage generation 为 2026-09-08T14:39:26Z，envelope.go 和 sync.go 均 metadata_changed，已读取实际源码补证。mirror scope 无记录缺口不等于完整覆盖。search_graph 在 mirror 返回 5 项、syncbus 返回 10 项，均无剩余分页。get_code_snippet 读取 Start；Stop 双向 trace 零关系不作为无调用者证明。"
"core","syncbus/sync.go","review/REVIEW-2026-09-15-06.md","11","Verify，list_projects 确认 D-whb_s。coverage generation 为 2026-09-08T14:39:26Z，以下文件 no_recorded_issue 但 metadata_changed，读取当前源码补证：room/room_broadcast.go、room_transport_sink.go 及两份对应测试；syncstream/publisher.go、adapter_test.go；syncbus/sync.go；room/jetstream_syncbus.go。没有声称图谱已与 HEAD 同代。"
"core","syncbus/sync.go","review/REVIEW-2026-09-16-03.md","25","- Core：nats/driver/client.go、options.go、jetstream.go、jetstream_test.go；nats/config.go、jetstream.go；room/jetstream_syncbus.go、nats_syncbus.go；syncstream/publisher.go、adapter_test.go、subscribe_promises_test.go；syncbus/sync.go、patch_syncer.go。"
"core","syncstream/file_durability_unix.go","review/REVIEW-2026-09-16.md","9","Verify，list_projects 确认 D-whb_s。syncbus 限定查询 37 项、journal 指定函数查询 10 项，均 has_more=false。coverage generation 为 2026-09-08T14:39:26Z；file_journal.go、file_durability_unix.go/windows.go、syncstream.go、lifecycle_journal.go、syncbus/patch_syncer.go、delivery_id.go、patch_syncer_test.go 均 no_recorded_issue 但 metadata_changed，按当前源码补证。flushBatch 双向一层 trace 为 6 下游/1 上游，对 Write/Sync 的目标归属有误，精确 snippet 与实际源码一致，以实际 os.File 操作为证。不声称索引同代或全包完整覆盖。"
"core","syncstream/file_durability_unix.go","bug/REVIEW-2026-09-16.md","7","位置：syncstream/file_journal.go:233 flushBatch 在 Write 后调用 Sync，错误返回没有隔离后续 Record；Checkpoint:261 在 durableReplace 返回成功后才更新 generation。Linux 的 file_durability_unix.go:20 先 Rename，再同步目录，因此存在文件已发布但函数报错的阶段。History.Append（syncstream.go:140）在 Record 报错时保持旧 latest。"
"core","syncstream/file_journal.go","review/REVIEW-2026-09-15-07.md","9","Verify：list_projects 确认 D-whb_s，generation 2026-09-08T14:39:26Z。syncstream.go、lifecycle_journal.go、file_journal.go、syncstream_test.go 的 coverage 均 no_recorded_issue、metadata_changed，读取当前文件补证。指定 Append/ACK/Replay/Rotate/Import/Checkpoint/Load 查询 30 项、has_more=false；Append 双向一层 trace 为 3 下游、1 上游，含 fctx.Now 的错误匹配，关键事实据源码，不作完整调用覆盖结论。replayWAL 精确 snippet 与当前源码一致。"
"core","syncstream/file_journal.go","review/REVIEW-2026-09-15-08.md","9","Verify，list_projects 确认 D-whb_s；generation 2026-09-08T14:39:26Z。syncstream.go、lifecycle_journal.go、file_journal.go 均 no_recorded_issue、metadata_changed，按当前源码补证，不声称索引同代。限定 Recover/Import/Restore/Checkpoint/Record 等查询 19 项、has_more=false。Import 双向一层 trace 3 下游、2 上游（NewHistoryWithJournal、Restore）；旧图谱对 Now/Errorf 有误归因，以源码为准。Recover 精确 snippet 与当前源码一致。"
"core","syncstream/file_journal.go","review/REVIEW-2026-09-16.md","9","Verify，list_projects 确认 D-whb_s。syncbus 限定查询 37 项、journal 指定函数查询 10 项，均 has_more=false。coverage generation 为 2026-09-08T14:39:26Z；file_journal.go、file_durability_unix.go/windows.go、syncstream.go、lifecycle_journal.go、syncbus/patch_syncer.go、delivery_id.go、patch_syncer_test.go 均 no_recorded_issue 但 metadata_changed，按当前源码补证。flushBatch 双向一层 trace 为 6 下游/1 上游，对 Write/Sync 的目标归属有误，精确 snippet 与实际源码一致，以实际 os.File 操作为证。不声称索引同代或全包完整覆盖。"
"core","syncstream/file_journal.go","bug/REVIEW-2026-09-15-07.md","19","位置：syncstream/file_journal.go 的 Load:77、replayWAL:151、flushBatch:233。replayWAL 遇未换行尾部直接成功，flushBatch 后续使用 O_APPEND，未将文件恢复到最后完整记录边界。"
"core","syncstream/file_journal.go","bug/REVIEW-2026-09-16.md","7","位置：syncstream/file_journal.go:233 flushBatch 在 Write 后调用 Sync，错误返回没有隔离后续 Record；Checkpoint:261 在 durableReplace 返回成功后才更新 generation。Linux 的 file_durability_unix.go:20 先 Rename，再同步目录，因此存在文件已发布但函数报错的阶段。History.Append（syncstream.go:140）在 Record 报错时保持旧 latest。"
"core","syncstream/lifecycle_journal.go","review/REVIEW-2026-09-15-07.md","9","Verify：list_projects 确认 D-whb_s，generation 2026-09-08T14:39:26Z。syncstream.go、lifecycle_journal.go、file_journal.go、syncstream_test.go 的 coverage 均 no_recorded_issue、metadata_changed，读取当前文件补证。指定 Append/ACK/Replay/Rotate/Import/Checkpoint/Load 查询 30 项、has_more=false；Append 双向一层 trace 为 3 下游、1 上游，含 fctx.Now 的错误匹配，关键事实据源码，不作完整调用覆盖结论。replayWAL 精确 snippet 与当前源码一致。"
"core","syncstream/lifecycle_journal.go","review/REVIEW-2026-09-15-08.md","9","Verify，list_projects 确认 D-whb_s；generation 2026-09-08T14:39:26Z。syncstream.go、lifecycle_journal.go、file_journal.go 均 no_recorded_issue、metadata_changed，按当前源码补证，不声称索引同代。限定 Recover/Import/Restore/Checkpoint/Record 等查询 19 项、has_more=false。Import 双向一层 trace 3 下游、2 上游（NewHistoryWithJournal、Restore）；旧图谱对 Now/Errorf 有误归因，以源码为准。Recover 精确 snippet 与当前源码一致。"
"core","syncstream/lifecycle_journal.go","review/REVIEW-2026-09-16.md","9","Verify，list_projects 确认 D-whb_s。syncbus 限定查询 37 项、journal 指定函数查询 10 项，均 has_more=false。coverage generation 为 2026-09-08T14:39:26Z；file_journal.go、file_durability_unix.go/windows.go、syncstream.go、lifecycle_journal.go、syncbus/patch_syncer.go、delivery_id.go、patch_syncer_test.go 均 no_recorded_issue 但 metadata_changed，按当前源码补证。flushBatch 双向一层 trace 为 6 下游/1 上游，对 Write/Sync 的目标归属有误，精确 snippet 与实际源码一致，以实际 os.File 操作为证。不声称索引同代或全包完整覆盖。"
"core","syncstream/lifecycle_journal.go","bug/REVIEW-2026-09-15-07.md","7","位置：syncstream/lifecycle_journal.go 的 DeleteStream:120、DeleteObserver:136、SweepIdle:163；syncstream/syncstream.go 的 Append:140、AcknowledgeEpoch:200、Resync:300。"
"core","syncstream/lifecycle_journal.go","bug/REVIEW-2026-09-15-08.md","7","位置：syncstream/syncstream.go:482 Import 完整校验后仅替换 streams/epoch，573 Restore 调用 Import；lifecycle_journal.go:49 NewHistoryWithJournal 将 journal 保留给后续 Append/ACK。"
"core","syncstream/publisher.go","review/IMPLEMENTATION-SYNCSTREAM-FRAGMENTS-AND-DELIVERY.md","3","Core b58e280；[第六轮证据](REVIEW-2026-09-15-06.md)。范围为 syncstream/publisher.go、syncbus/sync.go 和 room/jetstream_syncbus.go 的订阅包装；History/journal 尚未深入。"
"core","syncstream/publisher.go","review/REVIEW-2026-09-15-06.md","11","Verify，list_projects 确认 D-whb_s。coverage generation 为 2026-09-08T14:39:26Z，以下文件 no_recorded_issue 但 metadata_changed，读取当前源码补证：room/room_broadcast.go、room_transport_sink.go 及两份对应测试；syncstream/publisher.go、adapter_test.go；syncbus/sync.go；room/jetstream_syncbus.go。没有声称图谱已与 HEAD 同代。"
"core","syncstream/publisher.go","review/REVIEW-2026-09-15-06.md","13","room 生命周期查询 18 项、publisher.go 限定查询 35 项、syncbus 接口/发布查询 10 项、syncstream 指定测试查询 17 项，均 has_more=false。最初 syncstream 全范围有 182 项、返回 60 项，随后缩小至 publisher.go，不用该截断查询证明模块完整。SetDownstream 双向一层 trace 只有一个 isStopped 下游、零上游，但源码还明确调用 envelopeSink.SetDownstream；图谱解析不完整，零上游不代表无人使用。精确 snippet 与当前实现一致。"
"core","syncstream/publisher.go","review/REVIEW-2026-09-16-03.md","25","- Core：nats/driver/client.go、options.go、jetstream.go、jetstream_test.go；nats/config.go、jetstream.go；room/jetstream_syncbus.go、nats_syncbus.go；syncstream/publisher.go、adapter_test.go、subscribe_promises_test.go；syncbus/sync.go、patch_syncer.go。"
"core","syncstream/publisher.go","bug/REVIEW-2026-09-16-03.md","9","位置：`room/jetstream_syncbus.go:147–193,247–255`，`nats/driver/jetstream.go:62–82`。业务影响链路：`syncstream/publisher.go:248–294,297–351`。"
"core","syncstream/subscribe_promises_test.go","review/REVIEW-2026-09-16-03.md","25","- Core：nats/driver/client.go、options.go、jetstream.go、jetstream_test.go；nats/config.go、jetstream.go；room/jetstream_syncbus.go、nats_syncbus.go；syncstream/publisher.go、adapter_test.go、subscribe_promises_test.go；syncbus/sync.go、patch_syncer.go。"
"core","syncstream/syncstream.go","review/REVIEW-2026-09-15-07.md","9","Verify：list_projects 确认 D-whb_s，generation 2026-09-08T14:39:26Z。syncstream.go、lifecycle_journal.go、file_journal.go、syncstream_test.go 的 coverage 均 no_recorded_issue、metadata_changed，读取当前文件补证。指定 Append/ACK/Replay/Rotate/Import/Checkpoint/Load 查询 30 项、has_more=false；Append 双向一层 trace 为 3 下游、1 上游，含 fctx.Now 的错误匹配，关键事实据源码，不作完整调用覆盖结论。replayWAL 精确 snippet 与当前源码一致。"
"core","syncstream/syncstream.go","review/REVIEW-2026-09-15-08.md","9","Verify，list_projects 确认 D-whb_s；generation 2026-09-08T14:39:26Z。syncstream.go、lifecycle_journal.go、file_journal.go 均 no_recorded_issue、metadata_changed，按当前源码补证，不声称索引同代。限定 Recover/Import/Restore/Checkpoint/Record 等查询 19 项、has_more=false。Import 双向一层 trace 3 下游、2 上游（NewHistoryWithJournal、Restore）；旧图谱对 Now/Errorf 有误归因，以源码为准。Recover 精确 snippet 与当前源码一致。"
"core","syncstream/syncstream.go","review/REVIEW-2026-09-16.md","9","Verify，list_projects 确认 D-whb_s。syncbus 限定查询 37 项、journal 指定函数查询 10 项，均 has_more=false。coverage generation 为 2026-09-08T14:39:26Z；file_journal.go、file_durability_unix.go/windows.go、syncstream.go、lifecycle_journal.go、syncbus/patch_syncer.go、delivery_id.go、patch_syncer_test.go 均 no_recorded_issue 但 metadata_changed，按当前源码补证。flushBatch 双向一层 trace 为 6 下游/1 上游，对 Write/Sync 的目标归属有误，精确 snippet 与实际源码一致，以实际 os.File 操作为证。不声称索引同代或全包完整覆盖。"
"core","syncstream/syncstream.go","bug/REVIEW-2026-09-15-07.md","7","位置：syncstream/lifecycle_journal.go 的 DeleteStream:120、DeleteObserver:136、SweepIdle:163；syncstream/syncstream.go 的 Append:140、AcknowledgeEpoch:200、Resync:300。"
"core","syncstream/syncstream.go","bug/REVIEW-2026-09-15-08.md","7","位置：syncstream/syncstream.go:482 Import 完整校验后仅替换 streams/epoch，573 Restore 调用 Import；lifecycle_journal.go:49 NewHistoryWithJournal 将 journal 保留给后续 Append/ACK。"
"core","syncstream/syncstream.go","bug/REVIEW-2026-09-15-08.md","19","位置：syncstream/syncstream.go:275 Recover 在锁外调用 provider，返回后不比较开始时的 epoch/stream generation/latest，直接 Append；Append:140 按当前状态赋予 epoch 和新序号。"
"core","syncstream/syncstream.go","bug/REVIEW-2026-09-16-04.md","51","位置：Core [syncstream/syncstream.go](../../syncstream/syncstream.go)，streamObservation 第 172 行、appendIfUnchanged 第 191 行、Recover 第 346 行、Import 第 578 行。基线见第 2 节。"
"core","syncstream/syncstream.go","bug/REVIEW-2026-09-16.md","7","位置：syncstream/file_journal.go:233 flushBatch 在 Write 后调用 Sync，错误返回没有隔离后续 Record；Checkpoint:261 在 durableReplace 返回成功后才更新 generation。Linux 的 file_durability_unix.go:20 先 Rename，再同步目录，因此存在文件已发布但函数报错的阶段。History.Append（syncstream.go:140）在 Record 报错时保持旧 latest。"
"core","syncstream/syncstream_test.go","review/REVIEW-2026-09-15-07.md","9","Verify：list_projects 确认 D-whb_s，generation 2026-09-08T14:39:26Z。syncstream.go、lifecycle_journal.go、file_journal.go、syncstream_test.go 的 coverage 均 no_recorded_issue、metadata_changed，读取当前文件补证。指定 Append/ACK/Replay/Rotate/Import/Checkpoint/Load 查询 30 项、has_more=false；Append 双向一层 trace 为 3 下游、1 上游，含 fctx.Now 的错误匹配，关键事实据源码，不作完整调用覆盖结论。replayWAL 精确 snippet 与当前源码一致。"
"core","versionstore/memory_store.go","review/REVIEW-2026-09-08.md","29","  cube-core/versionstore/versionstore.go、memory_store.go。"
"core","versionstore/memory_store.go","review/REVIEW-2026-09-08.md","39","| core | 缓存读穿透合并，版本存储插入/CAS 契约和内存实现 | cache/read_through.go；versionstore/versionstore.go、memory_store.go |"
"core","versionstore/memory_store.go","review/REVIEW-2026-09-11-03.md","23","coverage 检查涉及 remoteentity/transaction_manager remoteentity/batch remoteentity/finalizer_stop_handoff_promises_test.go，nest/dispatcher nest/group_transition nest/msg nest/delayed_shutdown_promises_test.go，Mail 的 mailbox/service/types/store/settled_claim_retention_promises_test，以及 versionstore/memory_store.go、versionstore.go。旧路径 metadata_changed，新测试 not_tracked，均读取当前相关源码；账本 partial 的 311 行也读取补证。此信号不是完整性证明。"
"core","versionstore/memory_store.go","bug/REVIEW-2026-09-09-02.md","9","**位置：** Kit `service/session/service.go:339` 先 discard run 再 releaseClaimIfCurrent；新增 helper `:364–365` 将旧 claim 直接传给 Store.Delete。Core `versionstore/memory_store.go:63` 重建键时版本回到 1，`:78–81` 仅比较版本后删除。"
"core","versionstore/memory_store.go","bug/REVIEW-2026-09-11-03.md","18","**位置：** Kit `service/mail/service.go:336` 的 Update 回调，`:348` 插入、`:356` 淘汰先于 `:358` 的容量拒绝；Core `versionstore/memory_store.go:45` 直接传入含 map 的 current.Value。Mailbox 的 `clone` 位于 `service/mail/mailbox.go:302`，Deliver 回调未在修改前调用它。"
"core","versionstore/memory_store.go","bug/REVIEW-2026-09-11.md","22","- 位置：Kit `service/mail/mailbox.go:264`；对外读取 `service/mail/service.go:923`；Core `versionstore/memory_store.go:27` 的 Get 按值返回泛型对象。"
"core","versionstore/memory_store.go","bug/REVIEW-2026-09-17.md","41","**P3，Core，未修复；本轮确认范围为 NewMemoryStore / 内存 versionstore。** [queue_store.go](../../service/match/queue_store.go):54 clone、:225 入队 Subject、:305 Ticket、:331 Candidates、:426 保存 Match 并赋 result、:437 Match；[store.go](../../service/match/store.go) 的 NewMemoryStore；[versionstore/memory_store.go](../../versionstore/memory_store.go) 按值存取泛型对象，未深复制引用字段。"
"core","versionstore/redis_store.go","bug/REVIEW-2026-09-09-02.md","32","**Redis 边界：** 本轮行为复现使用 MemoryStore。另读 `versionstore/redis_store.go`：Delete 重新读取当前值，只比较 expect.Version，之后 CAS 使用的是重新读取的 raw；这不能证明旧 claim 的身份。因此从源码推断该身份前提也不能依赖 Redis 自动补齐，但本轮没有连接真实 Redis 重放此交错，不将其写成已实测。"
"core","versionstore/versionstore.go","review/REVIEW-2026-09-08.md","29","  cube-core/versionstore/versionstore.go、memory_store.go。"
"core","versionstore/versionstore.go","review/REVIEW-2026-09-08.md","39","| core | 缓存读穿透合并，版本存储插入/CAS 契约和内存实现 | cache/read_through.go；versionstore/versionstore.go、memory_store.go |"
"core","versionstore/versionstore.go","review/REVIEW-2026-09-09.md","46","cube-core/versionstore/versionstore.go"
